,name,address,sido,gugun
912,금당왕지점,전라남도 순천시 해룡면 조례못등길 70,전라남도,순천시
913,금광2동점,경기도 성남시 중원구  금빛로 61번길 11,경기도,성남시
914,귀인평안점,"경기도 안양시 동안구 평촌동 915-5번지, 1층",경기도,안양시
915,권선2동점,경기도 수원시 권선구 권선동 1259-8번지,경기도,수원시
916,군포당동점,경기도 군포시  고산로264번길 13,경기도,군포시
917,군자점,서울특별시 광진구  군자로 168,서울특별시,광진구
918,군산조촌점,"전라북도 군산시  번영로 86 상가 101동 101호  (경장동, 오르빌아파트)",전라북도,군산시
919,군산나운점,전라북도 군산시  대학로 316 1층,전라북도,군산시
920,구의2동점,"서울특별시 광진구  자양로 287, 1층(구의동)",서울특별시,광진구
921,구의1동점,"서울특별시 광진구  자양로 173, 1층",서울특별시,광진구
922,구월점,인천광역시 남동구  독점로3번길 30-6,인천광역시,남동구
923,구영천상점,울산광역시 울주군 범서읍 구영리 802-22번지,울산광역시,울주군
924,구미형곡점,경상북도 구미시  형곡동로 70,경상북도,구미시
925,구미인동점,경상북도 구미시  인동16길 24-4,경상북도,구미시
926,구미송정원평점,경상북도 구미시 신시로14길 50,경상북도,구미시
927,구미상모사곡점,"경상북도 구미시 상사동로 106,1층",경상북도,구미시
928,구미봉곡점,"경상북도 구미시 봉곡동 봉곡남로9길 7, 1층 101호",경상북도,구미시
929,구미문성점,"경상북도 구미시 고아읍 들성로 7길 19, 1층",경상북도,구미시
930,구미도량점,경상북도 구미시 야은로 413,경상북도,구미시
931,구미1동점,경기도 성남시 분당구  미금일로 75,경기도,성남시
932,구리교문점,경기도 구리시 교문동 757-1번지,경기도,구리시
933,구룡포점,경상북도 포항시 남구 구룡포읍 호미로 253-2,경상북도,포항시
934,구로5동점,서울특별시 구로구  구로중앙로28길 31,서울특별시,구로구
935,구로3동점,"서울특별시 구로구  디지털로27길 16, 106호",서울특별시,구로구
936,구래1호점,"경기도  김포시  김포한강 9로 12번길 97-14, 101호",경기도,김포시
937,괴안범박점,경기도 부천시 소사구 괴안동 242-10번지,경기도,부천시
938,광탄점,경기도 파주시 광탄면 혜음로 1122,경기도,파주시
939,광주효천점,"광주광역시 남구  효우2로26번길 18,1층 108호",광주광역시,남구
940,광주화정점,광주광역시 서구 화정동 827-20,광주광역시,서구
941,광주학동점,광주광역시 동구  의재로 54,광주광역시,동구
942,광주하남점,광주광역시 광산구  목련로 142,광주광역시,광산구
943,광주풍암점,"광주광역시 서구  풍암순환로 183, 208호",광주광역시,서구
944,광주첨단점,광주광역시 광산구  월계로 92-1,광주광역시,광산구
945,광주진월점,광주광역시 남구  서문대로 633번길 17,광주광역시,남구
946,광주중흥점,광주광역시 북구  우치로 27번길 26,광주광역시,북구
947,광주주월점,광주광역시 남구  회서로 11번길 13,광주광역시,남구
948,광주장지점,경기도 광주시  순암로 83,경기도,광주시
949,광주일곡점,광주광역시 북구  일곡택지로 55,광주광역시,북구
950,광주운암점,광주광역시 북구 운암동 885-56번지,광주광역시,북구
951,광주운남점,광주광역시 광산구  임방울대로 142-14,광주광역시,광산구
952,광주용봉점,"광주광역시 북구 서암대로 74-1, 103호",광주광역시,북구
953,광주양산점,"광주광역시  북구  양산택지로89, 1층(본촌동)",광주광역시,북구
954,광주수완점,"광주광역시 광산구  장신로 62, 1층 104호",광주광역시,광산구
955,광주송정점,경기도 광주시 송정동 110-8번지,경기도,광주시
956,광주송정도산점,광주광역시 광산구 남동길 48번길 53,광주광역시,광산구
957,광주선운점,광주광역시 광산구  동곡로 735 선운타워 113,광주광역시,광산구
958,광주상무점,광주광역시 서구  치평동 1168,광주광역시,서구
959,광주봉선점,광주광역시 남구 봉선동 1011-6번지,광주광역시,남구
960,광주백운점,"광주광역시 남구 백운로 29, 1층",광주광역시,남구
961,광주문흥점,"광주광역시 북구 천지인로 173번길 22, A-102(문흥동,광명상가)",광주광역시,북구
962,광주두암점,"광주광역시 북구  삼정로 71, 104호",광주광역시,북구
963,광주동천동림점,광주광역시 서구  동천로 10번길 12-2,광주광역시,서구
964,광주금호점,광주광역시 서구  금부로번길 9,광주광역시,서구
965,광주계림금남로점,광주광역시 동구  제봉로 212번길 7 1층,광주광역시,동구
966,광정점,경기도 군포시 산본동 산본로432번길 4,경기도,군포시
967,광장점,서울특별시 광진구  아차산로 70길 75 광장현대아파트,서울특별시,광진구
968,광양중마점,"전라남도 광양시  공영로 10,,상가동 102호(중동,금광1차아파트)",전라남도,광양시
969,광양광영점,전라남도 광양시  광영로 83,전라남도,광양시
970,"광안2,4동점",부산광역시 수영구 광안동 168-7번지,부산광역시,수영구
971,"광명3,4동점",경기도 광명시 광명동 158-321,경기도,광명시
972,광교도청점,"경기도 수원시 영통구  센트럴타운로 111, 104호(이의동, 광교스타힐스 오피스텔)",경기도,수원시
973,광교1호점,"경기도 용인시 수지구  광교중앙로 315, 광교티타워102호",경기도,용인시
974,관교구월2호점,인천광역시 남동구  문화서로28번길 8,인천광역시,남동구
975,과천1호점,"경기도 과천시  별양로 12, 레미안슈르A상가 1011호",경기도,과천시
976,공주중동점,"충청남도 공주시  가구점길 3, 1층",충청남도,공주시
977,공주신관점,"충청남도 공주시  흑수골길 48, 1층",충청남도,공주시
978,공릉2동점,"서울특별시 노원구  노원로 62, 101호",서울특별시,노원구
979,"공릉1,3동점",서울특별시 노원구 공릉동 573-20,서울특별시,노원구
980,공도2호점,경기도 안성시 공도읍 만정리 814-1,경기도,안성시
981,공덕점,"서울특별시 마포구  만리재로 74,  삼성레미안 상가1동 111호",서울특별시,마포구
982,곤지암점,경기도 광주시 곤지암읍 평촌길 60,경기도,광주시
983,곡성점,전라남도 곡성군 곡성읍 읍내리 250-8,전라남도,곡성군
984,곡반정점,경기도 수원시 권선구 곡반정동 507-8 101호,경기도,수원시
985,고흥읍점,전라남도 고흥군 고흥읍 봉황길 32-1,전라남도,고흥군
986,고흥녹동점,전라남도 고흥군 도양읍 녹동남촌1길 24-1,전라남도,고흥군
987,고한사북점,강원도 정선군 사북읍 중앙로 68번지,강원도,정선군
988,고촌점,"경기도 김포시 고촌읍 장차로 46, 1층 102호(미렌빌)",경기도,김포시
989,고척2동점,서울특별시 구로구  고척로 180,서울특별시,구로구
990,고창점,전라북도 고창군 고창읍 월곡공원1길 18,전라북도,고창군
991,고양화정2동점,경기도 고양시 덕양구 성신로 10 101(화정동),경기도,고양시
992,고성천진점,강원도  고성군  토성면  토성로 145,강원도,고성군
993,고산2동점,"대구광역시 수성구  알파시티2로3길 54, 1층",대구광역시,수성구
994,고덕국제점,"경기도 평택시 고덕면 고덕국제3길 22, 1층",경기도,평택시
995,"고덕1,2동점",서울특별시 강동구  상일로 161,서울특별시,강동구
996,고강점,"경기도 부천시  원종로 106, 101호(고강동)",경기도,부천시
997,계룡점,충청남도 계룡시  금암로 155-11,충청남도,계룡시
998,경화태백점,경상남도 창원시 진해구 중초로 37,경상남도,창원시
999,경주황성금장점,경상북도 경주시  용담로116번길 7,경상북도,경주시
1000,경주보문점, ,,
1001,경산하양점,경상북도 경산시 하양읍 하양역길 18,경상북도,경산시
1002,경산진량점,경상북도 경산시 진량읍 낙산길22-1,경상북도,경산시
1003,경북청송점,경상북도 청송군 청송읍 중앙로 236,경상북도,청송군
1004,경북청도점,경상북도 청도군 청도읍 청화로 103,경상북도,청도군
1005,경북의성점,경상북도 의성군 의성읍 중앙길 59,경상북도,의성군
1006,경북울진점,경상북도 울진군 울진읍 울진중앙로 186-4,경상북도,울진군
1007,경북영주점,경상북도 영주시  구성로324 (하망동 549-5) 1층,경상북도,영주시
1008,경북성주점,경상북도 성주군 성주읍 성주순환로162,경상북도,성주군
1009,경북석적점,경상북도 칠곡군 석적읍 석적로 954,경상북도,칠곡군
1010,경북상주점,경상북도 상주시 삼백로 120(서문동 84-2),경상북도,상주시
1011,경북봉화점,"경상북도 봉화군 봉화읍 신시장1길 4, 105호",경상북도,봉화군
1012,경북문경점,경상북도 문경시  반쟁이3길9,경상북도,문경시
1013,경북도청신도시점,"경상북도 예천군 호명면 행복로 230, 상가 110호 (우방아이유쉘2차)",경상북도,예천군
1014,경복궁점,서울특별시 종로구  사직로114. 1층,서울특별시,종로구
1015,경남합천점,경상남도 합천군 합천읍 합천리 충효로 4길 10,경상남도,합천군
1016,경남함양점,경상남도 함양군 교산길 2,경상남도,함양군
1017,경남하동점,경상남도 하동군 하동읍 경서대로 106,경상남도,하동군
1018,경남사천점,경상남도 사천시 사천읍 사주리 90-15,경상남도,사천시
1019,경남밀양점,경상남도 밀양시  밀양대로 1770-1 (삼문동),경상남도,밀양시
1020,경남남해점,경상남도 남해군 남해읍 화전로 78번길 11,경상남도,남해군
1021,경남고성점,경상남도 고성군 고성읍 중앙로15번길 8,경상남도,고성군
1022,경기용문점,경기도 양평군 용문면 용문로375,경기도,양평군
1023,경기고양점,경기도 고양시 덕양구  읍내로 83-7,경기도,고양시
1024,검암지구점,인천광역시 서구   승학로 587,인천광역시,서구
1025,거창점,경상남도 거창군 거창읍 공수들7길 20,경상남도,거창군
1026,거제중곡점,"경상남도 거제시  해명로4길 8, 엘리유리안2차 아파트 상가 106호",경상남도,거제시
1027,거제장평점,경상남도 거제시  장평동 1198-2,경상남도,거제시
1028,거제장승포점,"경상남도 거제시  능포로4길 5, 107호",경상남도,거제시
1029,거제옥포점,경상남도 거제시  옥포중앙로 87-1,경상남도,거제시
1030,거제연초점,경상남도 거제시  거제북로 48,경상남도,거제시
1031,거제아주점,경상남도 거제시  아주1로 112,경상남도,거제시
1032,거제상문점,경상남도 거제시  거제중앙로 1557,경상남도,거제시
1033,거제사등점,경상남도 거제시 거제면 두동로 44,경상남도,거제시
1034,거제고현점,경상남도 거제시  거제중앙로5길 28 -1,경상남도,거제시
1035,거여역점,서울특별시 송파구 오금로 484,서울특별시,송파구
1036,거모점,경기도 시흥시 도일로 143(거모동),경기도,시흥시
1037,개포4동점,"서울특별시 강남구  개포로 20길 32, 1층",서울특별시,강남구
1038,개포2동점,"서울특별시 강남구   선릉로12길 5, 102-나호",서울특별시,강남구
1039,개운점,강원도 원주시  행구로 57,강원도,원주시
1040,개봉역점,"서울특별시 구로구  개봉로34-1,1층(개봉동)",서울특별시,구로구
1041,"개금1,2동점",부산광역시 부산진구  엄광로 52-1,부산광역시,부산진구
1042,강화점,인천광역시 강화군 강화읍 강화대로 199,인천광역시,강화군
1043,강저지구점,충청북도 제천시 영천동 2209,충청북도,제천시
1044,강원횡성점,강원도 횡성군 횡성읍 북천리115-52,강원도,횡성군
1045,강원장평점,"강원도 평창군 용평면 금송1길 49, 1층",강원도,평창군
1046,강릉홍제내곡점,강원도 강릉시  남산초교길 12번길 16,강원도,강릉시
1047,강릉포남점,강원도 강릉시  강릉대로 457번길 25,강원도,강릉시
1048,강릉택지점,강원도 강릉시 율곡초교길 43번길 17,강원도,강릉시
1049,강릉유천점,"강원도 강릉시  선수촌로79-1, 101호(홍제동)",강원도,강릉시
1050,강릉성덕점,강원도 강릉시 입암동 498-12,강원도,강릉시
1051,강남세곡점,"서울특별시 강남구  밤고개로 227, 지상1층 105호,106호",서울특별시,강남구
1052,감정점,"경기도 김포시  북변1로 36, 106호",경기도,김포시
1053,갈현2동점,서울특별시 은평구 갈현2동 506-33번지,서울특별시,은평구
1054,갈매점,경기도 구리시 갈매동 538,경기도,구리시
1055,갈말점,강원도 철원군 갈말읍 명성로139번길 13-22,강원도,철원군
1056,간성점,강원도 고성군 간성읍 간성로 67,강원도,고성군
1057,간석점,인천광역시 남동구  예술로 278,인천광역시,남동구
1058,가평점,경기도 가평군 가평읍 오리나무길 41-15,경기도,가평군
1059,가평글램핑점,경기도 가평군  가평읍  북한강변로 272-1,경기도,가평군
1060,가좌1호점,인천광역시 서구 가좌동 7번지,인천광역시,서구
1061,가정점,"인천광역시 서구  염곡로498번안길 11-1, 1층 일부",인천광역시,서구
1062,가양점,서울특별시 강서구 가양동 1479-3번지 1층 104호,서울특별시,강서구
1063,가산점,서울특별시 금천구 가산동 149-13,서울특별시,금천구
1064,가락본동점,서울특별시 송파구  송파대로30길 41-34,서울특별시,송파구
1065,가곡수동점,경기도 남양주시 수동면 비룡로 716,경기도,남양주시
